tweet_text,sentiment
"Casted your vote ?  Then kindly tag your friends &amp; Retweet. As it seems small thing now, but it's NOT!!👀    #Apple #iPhone12Series #iPhone12ProMax #iPhone12Pro #iPhone12 #iPhone12Mini #iPhone12Lineup #iPhone #AppleEvent #MrTechAuditor #MrTechAuditorPolls https://t.co/aIDsntB1Ti",2
Such an evil self-serving leprechaun #EndSARS #EndPoliceBrutalityinNigeria #EndSWAT #SarsMustGoNow #EndSarsNow #AppleEvent #SustainTheProtest #SARSMUSTEND https://t.co/fkLtQLO4Qa,2
"The official US price is $1099, but it starts at $1700+ in India(after conversion)  This means the #iPhone12ProMax should cost above Rs300,000/= in Sri-Lanka if Abans follow the same pricing schedule! OMG! 🤯 #AppleEvent https://t.co/r6JecMUCaD",2
"So LESS accessories, but still a HIGHER price? For environment purposes?🙃🤔    #iPhone12 #iPhone12Pro #iPhone12mini #AppleEvent #Apple",2
iOS 15 Supported Devices  #AppleEvent #iPhone12 #iPhone   https://t.co/lKELknxvyg,0
@atherenergy Yup @atherenergy 450X comes with a home charger.   Unlike the other 1.59Lakh 226g gadget that suppisedly won't come with a charger 😐 🤦‍♂️  @Apple #AppleEvent #Apple,2
#AppleEvent     Like and see what happens    No I’m not begging for likes,1
Apple HomePod mini at $99 is a real bet with Amazon echo &amp; google home.   #Apple   #AppleEvent   #HomePodMini   #BigBillionDays,2
YO THIS WORKS #AppleEvent,0
#PlayStation5   #AppleEvent   #XboxSeriesX     Cool little images in that # doe,1
#AppleEvent   likeni to,2
Let's try!  Like and retweet fun  #AppleEvent,1
Imran Khan Failed  #QasimDreamsAboutPMIK  #ImranKhanMustMeetQasim  #عمران_خان_قاسم_کے_خواب_سنو    #ہارٹ_اٹیک_ہوا_تھا  #WaziristanWomenSitIn  #WeAreWithYouSkipper  #عشق_ومحبت_اعلی_حضرت  #AppleEvent #SavePakistan #AvoidShirk  #terrorism  #WednesdayThoughts #Trends https://t.co/UNmXEII8ks,2
Press the like button #AppleEvent,1
LIKE THIS Y'ALL #AppleEvent,1
Get you someone who’d watch #AppleEvent with you 🤩,0
People who are dating an Apple user trust me you have low chances of getting cheated because     Once an apple user will always be an apple user!   #Apple12 #AppleEvent #iPhone,0
wth- this actually works ✨ #AppleEvent,1
#AppleEvent Personally like the new #iPhone12mini  .  What about you 👀,1
New apple lineup has still the same price last year #AppleEvent,2
Even year 2020 was not enough for Apple to lower it's iPhone's cost. 😪  #AppleEvent #Apple12 #MadeinIndiaiPhones #iPhone12Series,2
like this tweet omg #AppleEvent,1
"Maxed out Apple iPhone 12 Pro Max prices in different countries:  US: $1399 (Rs. 1.03 lakhs)  UAE: AED 5969 (Rs. 1.2 lakhs)  India: Rs. 1.6 lakhs    So, we pay 57k more for the same phone    #AppleEvent",2
Rewatch the iPhone 12 Launch #AppleEvent in Under One Minute https://t.co/0giWAPKdvs,0
Which offer seems the best and feasible?    @Techglares  @Amazingdeals360    #AppleEvent   #Apple   #Apple12   #Apple11,2
Queen👸👑 #dharshagupta     #DharshaFansTrends #AppleEvent https://t.co/11gOQ14Wfv,2
why is this one animated worse than the other ones #AppleEvent https://t.co/8vQIzsWTkF,1
Test #AppleEvent,1
@tineloveskoo Will it work for non #AppleEvent users?🥺,1
I want to buy iPhone 12 this month   #AppleEvent,0
"Wait, did @Apple just save 2020? #AppleEvent #iPhone12Pro",0
@Joshtified Woah #appleevent,0
#AppleEvent   Apple: iPhone 7 will have no headphone jack  Apple: iPhone 12 will have no earphones  Apple : iPhone 13 will have no phone,2
#AppleEvent #iPhone12 #iPhone #New iPhone https://t.co/mLXS0votJl,0
Should I buy a #iPhone12 or #OnePlus8T5G?    #AppleEvent #OnePlus @Apple @OnePlus_IN @oneplus #Smartphones,1
@bunnydoieey_ Test    #AppleEvent,1
Infact I start to vex this morning wen US tweets trickle enter my TL. #EndSARS #EndPoliceBrutalityinNigeria #EndSWAT #SarsMustGoNow #EndSarsNow #AppleEvent #SustainTheProtest #SARSMUSTEND https://t.co/pAMZyGG6WL,2
lol another kewl like button #AppleEvent,1
"But you can still buy both of these items separately from Apple's own store, and that won't affect the environment at all. #Hypocrisy at its best.     https://t.co/hqKkd5qCLV    https://t.co/uFuFCmVcEX    #AppleEvent #Apple #iPhone12 #iPhone12Pro #iPhone12mini https://t.co/kIIJvmnAho",2
The latest The Daily Chuckie!! https://t.co/6EnXZjzr7Z Thanks to @ramonocon #appleevent,0
Like this tweet and see the ❤️ while liking You will be shock 😳  #AppleEvent,0
Safety first against a gamble  #AppleEvent #Apple #Apple12 #AppleEDUchat #AppleEventTH #AppleTV #ethereum #ethereumclassic  #ESG #investingnews #investments #investing #investments #5G #5GiPhone #5GThings #5Gsfor5G https://t.co/bygGOTfRD1,2
We won't provide chargers to save the environment. But at the same time we wont provide parts to independent repair groups to fix existing computers and phones to control e-waste.  #AppleEvent,2
"if u saw me liking and unliking my tweet, no u didn't ❤️#AppleEvent",1
Price in India Vs Price in other countries   #AppleEvent #Apple12   Is it really worth guys  Paying 1700$ for a phone which has a original value of 1000$  Dont consider import costs and tax   That's apple not giving importance to india   As a buyer u have to look for the product u get https://t.co/8HTmBA1Zeb,2
"While many are astonished that @apple has launched a 5G phone when not many in the world can still use it, I believe it was done primarily for #China that currently has 110 Mn 5G users/ can be easily termed as the world's largest 5G market.    #AppleEvent #iPhone12 #SVGPoV #4G #5G",1
Click the like button to see the magic #AppleEvent,0
Happening trends today at India:  #gautamgambhir  #CSKvsSRH  #AppleEvent  #wednesdaymorning  #HyderabadRains   https://t.co/lMbINYwYxr      india/,1
"try to click the ""❤️"" and you'll see a magic! woah! #AppleEvent",0
The animation after liking is awesome than the new phone  #AppleEvent,1
The only comparison we care about.    #BTC #AppleEvent https://t.co/tImyw1wlG1,1
"Apple product is like my crush, always high on standard and out of my reach.    #Apple #AppleEvent",0
Me: I'm mature. I have responsibilities.  Also me:  Like  Unlike  Like  Unlike  Like   Unlike  Like  Unlike  Like  Unlike  #AppleEvent https://t.co/LweBuR46D0,0
Hit a like to get a reaction!  #AppleEvent,0
"@IshwarSultania @TrakinTech #AppleEvent   iPhone 12 Pro  India Price starts at INR 1,19,990/-  Max At 1,29,990/-  #This is just ridiculous 😠😠😠😠😠😠😠😠😠😠😠😠😠",2
#AppleEvent KYS losers. #Samsung winning.,2
I heard iPhone 7 is really good. Looks classy. #appleevent,0
"@TrakinTech #AppleEvent   iPhone 12 Pro  India Price starts at INR 1,19,990/-  Max At 1,29,990/-  #This is just ridiculous 😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠",2
"Hmm, just noticed HomePod Mini only has 802.11n. The older HomePod Big has 802.11ac #AppleEvent  🤔",1
"#AppleEvent   Finally! Small size smartphone! I'm waiting for 4G 5,4' version, because cheaper 😆",0
Let's not lose focus please     #EndSWAT #EndPoliceBrutalityinNigeria #SARSMUSTENDNOW #SarsMustGoNow #AppleEvent #SARSENDED,2
loved the new iPhone 12 Pro #AppleEvent,0
@Ibadsayed Why even the question after the #AppleEvent ?,1
"No matter how desperate you are to get the iPhone 12, your body shouldn’t pay the price. #AppleEvent 😂",2
"Plenty of small changes, and a couple of big ones. If you want a roundup of yesterday’s #AppleEvent here it is! https://t.co/tJCYtQVpVD",0
"try to click the ""Growing heart"" and you'll see this !! so cool !! #AppleEvent",0
I genuinely like the iPhone 12 mini     #AppleEvent,0
So are we expecting third #AppleEvent this fall? They promised to update Macs too...,1
There’s a lot to talk about from yesterday’s #AppleEvent . Luckily our reporter @srivi20 has all for you. #iPhone12 #HomePodMini #MagSafe and all! Read all about it...   https://t.co/qZsRMJ38lK,0
"#AppleEvent   iPhone 12 Pro  India Price starts at INR 1,19,990/-  Max At 1,29,990/-  #This is just ridiculous https://t.co/1PMbf6pVCF",2
"@8ap #AppleEvent   iPhone 12 Pro  India Price starts at INR 1,19,990/-  Max At 1,29,990/-  #This is just ridiculous",2
"@GabbbarSingh Most Indian dream of just having a phone. With 1% penetration, iPhones are amongst least popular mobiles brand in India. #Elites #Apple #AppleEvent",2
"While the iPhone 12 has released, at the time iPhone 11 suddenly looks like a junk 😅 wiki #AppleEvent #Apple #iPhone12 #iPhone11",1
The latest The Franzrusso Daily! https://t.co/KCqP1NWE1n #appleevent,1
Cuba try test !   Tap ❤️   #AppleEvent,0
Just like and have fun. #AppleEvent,0
"@Apple you are not launching stuff, Just making my list of things I can't afford. Yu dnt understand?  #AppleEvent #Apple",2
New Blog: Things we can learn from an Apple Keynote Event #AppleEvent     https://t.co/YiT0RqgElG,1
"Under the sun and in the rain, with dedication and selflessness... 🎶🎶    #EndSWAT #SWATMUSTEND #AppleEvent https://t.co/SQv4BeC31c",2
oh cool #AppleEvent,0
the iphone 12 colours are ugly af 🤢 #AppleEvent,2
Heart this tweet now. Chr #AppleEvent,0
@therecordmaka @Apple Yeah. Kudos to the team that put it together... whooshing down onto that table and around the HomePod to reveal the theater sitting next to it? Just excellent stuff. #AppleEvent,0
"For all the #apple fans and for #AppleEvent , this one's for you ... #Appleevent2020 #Apple12 #iPhone12mini #iPhone     https://t.co/CHiG6L055j",0
"RIP⚰ 1 inch sensor cameras📷   +  That sensor stabilization  tho🤯  Gimbel like results....maybe even action cameras ( gopro,insta360) are not needed anymore..( aside from durability ofcourse)..    Apple are producing better cameras than camera companies themselves LOL    #AppleEvent",0
They didn’t mention battery improvements on these new Apple phones on yesterday’s #AppleEvent,2
"Honestly, 120 Hz feels just amazing.    How are you Apple fans??  #AppleEvent",0
I consistently drop my phone like this cause I’m just clumsy and I’m so impressed that I have no cracks on my display. Excited for the iPhone 12 lineup.    #AppleEvent https://t.co/boU6gXtaFK,0
"iphone be like, we should also Remove the box, environment is important 🙄😒  #iPhone12 #AppleEvent #Apple",1
"@Apple Makes laptops with one port and makes you buy all kind of dongles increasing e-waste. Also,   Hypocrisy at its peak lol.  #AppleEvent",2
Kidney jokes are old now  Is there Anything new?    #AppleEvent,1
Who will become upcoming star cricketer in TEAM INDIA  #ishankishan  #subhmangill   #shreyasiyer   #Devduttpadikkal  #SarkaruVaariPaata #DC #RCB #KKR #CSK #mi #srh #RR #KXIP #Master #VakeeISaab #RadheShyam  #Valimai #RamarajuForBheem  #rrr #AppleEvent #AmazonPrimeDay #gautamgambhir,1
iPhone 12 \(≧▽≦)/ #AppleEvent   https://t.co/EVbBayiKcv,1
"Omg😍😍😍its so amazing 😍😍😍  try to click the ""💗"" and you'll see this !! Its working 💜💜 !! #AppleEvent https://t.co/e6UdxlAH29",0
*For Android phones*  Guy1: The new XyZ brand with Android 123 version is out    Guy2: What are the features? Price? Etc etc    *For Apple phones*  Guy1: Dude the new iPhone 12 is out!!    Guy2: Nice!! what's the price of iPhone 11?    #AppleEvent #iPhone12Series,0
Why #AppleEvent  is trending???,1
Indian homes doesn’t need any #intercom. Jab tak chillake nai bulayenge hume feel nai aati. #AppleEvent #AppleHomepodmini,1
Imagine finally making the iPhone cheaper only to lose 80 billion in a day and experience reverse stonks 📉  #AppleEvent,2
Highly disappointed with the IPHONE 12. #AppleEvent,2
YOO THIS IS OS COOL LIKE AND U WILL SE #AppleEvent,2
#AppleEvent Just tweeting this for that like animation although new iPhone sucks!,0
goo morningggg..like this to see magic #AppleEvent,0
Android​ #AppleEvent,1
"Take both of my kidneys, cause bitch I’m sold. #iPhone12 #AppleEvent #Apple #iPhone12mini",0
10 best features of iPhone 12 Pro and iPhone 12 Pro Max  #AppleEvent #iPhone12   https://t.co/ohBK6A923b,0
"In 2019, Apple was responsible for 25.1 million metric tons of greenhouse-gas emissions. 👎 In 2020, the $1.6 trillion company commits to becoming carbon neutral by 2030. #AppleEvent  👍   Learn more @climate   https://t.co/TW41XvGCRT",0
Mobile companies other than apple please please don't think 'no charger' is cool and even you start it   #AppleEvent,0
LiDAR Scanner from iPhone 12 Pro Max can improve and hasten Interior Design Processes &amp; Engineering Surveying. Talk about innovation using sensors ano po? #AppleEvent,0
"To compensate for removing the #EarPods from the box, @apple has lowered their price. EarPods with lightning connector now cost $19/₹1,900. A full $10/₹1,000 off! #iPhone12 #AppleNews #AppleEvent",0
I was waiting for apple to announce a 120hz display  #AppleEvent,0
After every apple product launch event:    South Delhi walo pr pressure.    Businessman pr pressure.    110 followers k sath DM for collaboration bolne wali model didi pr pressure.    Me: 12 launch ho gya hai 6 sasta milega ab.  #Apple  #AppleEvent,0
Ra weee like vite fait #AppleEvent,1
Lets see if this works!  Like this tweet and you will see a new animation!    #AppleEvent,0
iPhone 12 has no charger in the box... The prophecy is true... #AppleEvent,2
click the heart 😼 #AppleEvent,0
I phone 11 - (charger+airpods) =I phone 12  #AppleEvent,0
Hit the like button to see the magic     #AppleEvent,0
Meet the New iPhone 12—All Four of Them https://t.co/xpfQga8RrR #CIO #itnews #Cloud #BigData #AppleEvent via @WIRED,0
#AppleEvent WHY IS IT SO SLOW,2
I don’t understand the electronics engineering of the iPhone 12 Pro Max but I know it’s a beast and I will get it.     @MTCNamibia when are we getting the 5G network? I would like to download stuff “yesterday”.  #AppleEvent,2
"Do you want a FREE chance to win an iPhone 12? 📱 Well, keep an eye on our Twitter &amp; website in the next few days! 👀💝😉    #iPhone12 #AppleEvent  #BithumbGlobal #Crypto #cryptocurrency #Airdrop #GiveawayAlert",1
kinda ugly #AppleEvent,2
People who think this might actually work is dumb 😬😅 #AppleEvent https://t.co/ZiNEsMnvc6,2
"The removal of charger, cable, and headphones isn’t accompanied by a reduction in price though. 🤨 #AppleEvent https://t.co/WNKbciEP02",2
Will you be upgrading to the iPhone 12 series? #AppleEvent,1
I can imagine how uncomfortable the bigger iPhone 12 models will be to hold for a long usage period. #AppleEvent,2
